respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
254,4,5,2028,3,7,20,5,yes,yes
254,5,1,2029,93,7,20,7,no,no
254,5,2,2029,94,3,25,7,no,no
254,5,3,2029,12,7,20,7,yes,yes
254,5,4,2029,3,7,20,5,yes,yes
254,5,5,2029,83,5,20,5,no,no
254,6,1,2030,57,7,20,5,yes,no
254,6,2,2030,77,5,25,9,yes,no
254,6,3,2030,40,3,25,7,no,yes
254,6,4,2030,69,7,25,7,yes,no
254,6,5,2030,93,7,20,7,no,no
254,7,1,2031,39,7,20,7,no,yes
254,7,2,2031,9,7,30,5,yes,yes
254,7,3,2031,10,3,20,7,yes,yes
254,7,4,2031,85,3,25,5,no,no
254,7,5,2031,38,5,20,7,no,yes
254,8,1,2032,100,3,20,9,no,no
254,8,2,2032,108,7,30,9,no,no
254,8,3,2032,73,3,20,9,yes,no
254,8,4,2032,76,3,25,9,yes,no
254,8,5,2032,41,5,25,7,no,yes
255,1,1,2033,107,5,30,9,no,no
255,1,2,2033,28,3,20,5,no,yes
255,1,3,2033,3,7,20,5,yes,yes
255,1,4,2033,64,3,20,7,yes,no
255,1,5,2033,16,3,30,7,yes,yes
255,2,1,2034,33,7,25,5,no,yes
255,2,2,2034,57,7,20,5,yes,no
255,2,3,2034,105,7,25,9,no,no
255,2,4,2034,20,5,20,9,yes,yes
255,2,5,2034,41,5,25,7,no,yes
255,3,1,2035,52,3,30,9,no,yes
255,3,2,2035,18,7,30,7,yes,yes
255,3,3,2035,37,3,20,7,no,yes
255,3,4,2035,39,7,20,7,no,yes
255,3,5,2035,89,5,30,5,no,no
255,4,1,2036,40,3,25,7,no,yes
255,4,2,2036,82,3,20,5,no,no
255,4,3,2036,27,7,30,9,yes,yes
255,4,4,2036,69,7,25,7,yes,no
255,4,5,2036,7,3,30,5,yes,yes
255,5,1,2037,65,5,20,7,yes,no
255,5,2,2037,103,3,25,9,no,no
255,5,3,2037,36,7,30,5,no,yes
255,5,4,2037,10,3,20,7,yes,yes
255,5,5,2037,54,7,30,9,no,yes
255,6,1,2038,36,7,30,5,no,yes
255,6,2,2038,55,3,20,5,yes,no
255,6,3,2038,63,7,30,5,yes,no
255,6,4,2038,16,3,30,7,yes,yes
255,6,5,2038,2,5,20,5,yes,yes
255,7,1,2039,50,5,25,9,no,yes
255,7,2,2039,77,5,25,9,yes,no
255,7,3,2039,44,5,30,7,no,yes
255,7,4,2039,5,5,25,5,yes,yes
255,7,5,2039,100,3,20,9,no,no
255,8,1,2040,3,7,20,5,yes,yes
255,8,2,2040,96,7,25,7,no,no
255,8,3,2040,2,5,20,5,yes,yes
255,8,4,2040,8,5,30,5,yes,yes
255,8,5,2040,72,7,30,7,yes,no
256,1,1,2041,84,7,20,5,no,no
256,1,2,2041,16,3,30,7,yes,yes
256,1,3,2041,34,3,30,5,no,yes
256,1,4,2041,39,7,20,7,no,yes
256,1,5,2041,99,7,30,7,no,no
256,2,1,2042,93,7,20,7,no,no
256,2,2,2042,78,7,25,9,yes,no
256,2,3,2042,1,3,20,5,yes,yes
256,2,4,2042,32,5,25,5,no,yes
256,2,5,2042,64,3,20,7,yes,no
256,3,1,2043,76,3,25,9,yes,no
256,3,2,2043,103,3,25,9,no,no
256,3,3,2043,83,5,20,5,no,no
256,3,4,2043,70,3,30,7,yes,no
256,3,5,2043,36,7,30,5,no,yes
256,4,1,2044,53,5,30,9,no,yes
256,4,2,2044,43,3,30,7,no,yes
256,4,3,2044,17,5,30,7,yes,yes
256,4,4,2044,2,5,20,5,yes,yes
256,4,5,2044,91,3,20,7,no,no
256,5,1,2045,43,3,30,7,no,yes
256,5,2,2045,66,7,20,7,yes,no
256,5,3,2045,71,5,30,7,yes,no
256,5,4,2045,49,3,25,9,no,yes
256,5,5,2045,96,7,25,7,no,no
256,6,1,2046,69,7,25,7,yes,no
256,6,2,2046,30,7,20,5,no,yes
256,6,3,2046,40,3,25,7,no,yes
256,6,4,2046,102,7,20,9,no,no
256,6,5,2046,1,3,20,5,yes,yes
256,7,1,2047,57,7,20,5,yes,no
256,7,2,2047,34,3,30,5,no,yes
256,7,3,2047,15,7,25,7,yes,yes
256,7,4,2047,106,3,30,9,no,no
256,7,5,2047,50,5,25,9,no,yes
256,8,1,2048,104,5,25,9,no,no
256,8,2,2048,47,5,20,9,no,yes
256,8,3,2048,83,5,20,5,no,no
256,8,4,2048,89,5,30,5,no,no
256,8,5,2048,72,7,30,7,yes,no
257,1,1,2049,60,7,25,5,yes,no
257,1,2,2049,52,3,30,9,no,yes
257,1,3,2049,85,3,25,5,no,no
257,1,4,2049,65,5,20,7,yes,no
257,1,5,2049,31,3,25,5,no,yes
257,2,1,2050,24,7,25,9,yes,yes
257,2,2,2050,2,5,20,5,yes,yes
257,2,3,2050,29,5,20,5,no,yes
257,2,4,2050,51,7,25,9,no,yes
257,2,5,2050,72,7,30,7,yes,no
257,3,1,2051,62,5,30,5,yes,no
257,3,2,2051,31,3,25,5,no,yes
257,3,3,2051,1,3,20,5,yes,yes
257,3,4,2051,52,3,30,9,no,yes
257,3,5,2051,2,5,20,5,yes,yes
257,4,1,2052,35,5,30,5,no,yes
257,4,2,2052,94,3,25,7,no,no
257,4,3,2052,105,7,25,9,no,no
257,4,4,2052,21,7,20,9,yes,yes
257,4,5,2052,37,3,20,7,no,yes
257,5,1,2053,28,3,20,5,no,yes
257,5,2,2053,88,3,30,5,no,no
257,5,3,2053,107,5,30,9,no,no
257,5,4,2053,94,3,25,7,no,no
257,5,5,2053,85,3,25,5,no,no
257,6,1,2054,3,7,20,5,yes,yes
257,6,2,2054,66,7,20,7,yes,no
257,6,3,2054,31,3,25,5,no,yes
257,6,4,2054,35,5,30,5,no,yes
257,6,5,2054,41,5,25,7,no,yes
257,7,1,2055,89,5,30,5,no,no
257,7,2,2055,69,7,25,7,yes,no
257,7,3,2055,99,7,30,7,no,no
257,7,4,2055,12,7,20,7,yes,yes
257,7,5,2055,108,7,30,9,no,no
257,8,1,2056,106,3,30,9,no,no
257,8,2,2056,101,5,20,9,no,no
257,8,3,2056,75,7,20,9,yes,no
257,8,4,2056,17,5,30,7,yes,yes
257,8,5,2056,31,3,25,5,no,yes
258,1,1,2057,39,7,20,7,no,yes
258,1,2,2057,43,3,30,7,no,yes
258,1,3,2057,47,5,20,9,no,yes
258,1,4,2057,48,7,20,9,no,yes
258,1,5,2057,99,7,30,7,no,no
258,2,1,2058,32,5,25,5,no,yes
258,2,2,2058,18,7,30,7,yes,yes
258,2,3,2058,53,5,30,9,no,yes
258,2,4,2058,81,7,30,9,yes,no
258,2,5,2058,107,5,30,9,no,no
258,3,1,2059,63,7,30,5,yes,no
258,3,2,2059,22,3,25,9,yes,yes
258,3,3,2059,12,7,20,7,yes,yes
258,3,4,2059,74,5,20,9,yes,no
258,3,5,2059,9,7,30,5,yes,yes
258,4,1,2060,31,3,25,5,no,yes
258,4,2,2060,59,5,25,5,yes,no
258,4,3,2060,103,3,25,9,no,no
258,4,4,2060,21,7,20,9,yes,yes
258,4,5,2060,75,7,20,9,yes,no
258,5,1,2061,24,7,25,9,yes,yes
258,5,2,2061,85,3,25,5,no,no
258,5,3,2061,26,5,30,9,yes,yes
258,5,4,2061,90,7,30,5,no,no
258,5,5,2061,68,5,25,7,yes,no
258,6,1,2062,74,5,20,9,yes,no
258,6,2,2062,70,3,30,7,yes,no
258,6,3,2062,43,3,30,7,no,yes
258,6,4,2062,94,3,25,7,no,no
258,6,5,2062,20,5,20,9,yes,yes
258,7,1,2063,103,3,25,9,no,no
258,7,2,2063,96,7,25,7,no,no
258,7,3,2063,33,7,25,5,no,yes
258,7,4,2063,59,5,25,5,yes,no
258,7,5,2063,82,3,20,5,no,no
258,8,1,2064,26,5,30,9,yes,yes
258,8,2,2064,47,5,20,9,no,yes
258,8,3,2064,4,3,25,5,yes,yes
258,8,4,2064,18,7,30,7,yes,yes
258,8,5,2064,79,3,30,9,yes,no
259,1,1,2065,73,3,20,9,yes,no
259,1,2,2065,11,5,20,7,yes,yes
259,1,3,2065,30,7,20,5,no,yes
259,1,4,2065,53,5,30,9,no,yes
259,1,5,2065,58,3,25,5,yes,no
259,2,1,2066,71,5,30,7,yes,no
259,2,2,2066,55,3,20,5,yes,no
259,2,3,2066,62,5,30,5,yes,no
259,2,4,2066,39,7,20,7,no,yes
259,2,5,2066,32,5,25,5,no,yes
259,3,1,2067,29,5,20,5,no,yes
259,3,2,2067,103,3,25,9,no,no
259,3,3,2067,33,7,25,5,no,yes
259,3,4,2067,1,3,20,5,yes,yes
259,3,5,2067,5,5,25,5,yes,yes
259,4,1,2068,6,7,25,5,yes,yes
259,4,2,2068,91,3,20,7,no,no
259,4,3,2068,25,3,30,9,yes,yes
259,4,4,2068,46,3,20,9,no,yes
259,4,5,2068,52,3,30,9,no,yes
259,5,1,2069,40,3,25,7,no,yes
259,5,2,2069,89,5,30,5,no,no
259,5,3,2069,85,3,25,5,no,no
259,5,4,2069,90,7,30,5,no,no
259,5,5,2069,75,7,20,9,yes,no
259,6,1,2070,25,3,30,9,yes,yes
259,6,2,2070,87,7,25,5,no,no
259,6,3,2070,83,5,20,5,no,no
259,6,4,2070,18,7,30,7,yes,yes
259,6,5,2070,86,5,25,5,no,no
259,7,1,2071,75,7,20,9,yes,no
259,7,2,2071,82,3,20,5,no,no
259,7,3,2071,65,5,20,7,yes,no
259,7,4,2071,55,3,20,5,yes,no
259,7,5,2071,54,7,30,9,no,yes
259,8,1,2072,73,3,20,9,yes,no
259,8,2,2072,69,7,25,7,yes,no
259,8,3,2072,35,5,30,5,no,yes
259,8,4,2072,1,3,20,5,yes,yes
259,8,5,2072,14,5,25,7,yes,yes
260,1,1,2073,49,3,25,9,no,yes
260,1,2,2073,84,7,20,5,no,no
260,1,3,2073,26,5,30,9,yes,yes
260,1,4,2073,23,5,25,9,yes,yes
260,1,5,2073,63,7,30,5,yes,no
260,2,1,2074,94,3,25,7,no,no
260,2,2,2074,41,5,25,7,no,yes
260,2,3,2074,26,5,30,9,yes,yes
260,2,4,2074,13,3,25,7,yes,yes
260,2,5,2074,101,5,20,9,no,no
260,3,1,2075,79,3,30,9,yes,no
260,3,2,2075,88,3,30,5,no,no
260,3,3,2075,15,7,25,7,yes,yes
260,3,4,2075,86,5,25,5,no,no
260,3,5,2075,56,5,20,5,yes,no
260,4,1,2076,67,3,25,7,yes,no
260,4,2,2076,31,3,25,5,no,yes
260,4,3,2076,6,7,25,5,yes,yes
260,4,4,2076,56,5,20,5,yes,no
260,4,5,2076,47,5,20,9,no,yes
260,5,1,2077,31,3,25,5,no,yes
260,5,2,2077,95,5,25,7,no,no
260,5,3,2077,41,5,25,7,no,yes
260,5,4,2077,108,7,30,9,no,no
260,5,5,2077,60,7,25,5,yes,no
260,6,1,2078,20,5,20,9,yes,yes
260,6,2,2078,15,7,25,7,yes,yes
260,6,3,2078,59,5,25,5,yes,no
260,6,4,2078,94,3,25,7,no,no
260,6,5,2078,72,7,30,7,yes,no
260,7,1,2079,103,3,25,9,no,no
260,7,2,2079,17,5,30,7,yes,yes
260,7,3,2079,68,5,25,7,yes,no
260,7,4,2079,51,7,25,9,no,yes
260,7,5,2079,84,7,20,5,no,no
260,8,1,2080,60,7,25,5,yes,no
260,8,2,2080,105,7,25,9,no,no
260,8,3,2080,90,7,30,5,no,no
260,8,4,2080,78,7,25,9,yes,no
260,8,5,2080,66,7,20,7,yes,no
261,1,1,2081,66,7,20,7,yes,no
261,1,2,2081,25,3,30,9,yes,yes
261,1,3,2081,42,7,25,7,no,yes
261,1,4,2081,72,7,30,7,yes,no
261,1,5,2081,47,5,20,9,no,yes
261,2,1,2082,103,3,25,9,no,no
261,2,2,2082,4,3,25,5,yes,yes
261,2,3,2082,73,3,20,9,yes,no
261,2,4,2082,72,7,30,7,yes,no
261,2,5,2082,68,5,25,7,yes,no
261,3,1,2083,97,3,30,7,no,no
261,3,2,2083,16,3,30,7,yes,yes
261,3,3,2083,17,5,30,7,yes,yes
261,3,4,2083,49,3,25,9,no,yes
261,3,5,2083,8,5,30,5,yes,yes
261,4,1,2084,29,5,20,5,no,yes
261,4,2,2084,19,3,20,9,yes,yes
261,4,3,2084,81,7,30,9,yes,no
261,4,4,2084,4,3,25,5,yes,yes
261,4,5,2084,99,7,30,7,no,no
261,5,1,2085,72,7,30,7,yes,no
261,5,2,2085,32,5,25,5,no,yes
261,5,3,2085,46,3,20,9,no,yes
261,5,4,2085,81,7,30,9,yes,no
261,5,5,2085,80,5,30,9,yes,no
261,6,1,2086,104,5,25,9,no,no
261,6,2,2086,42,7,25,7,no,yes
261,6,3,2086,6,7,25,5,yes,yes
261,6,4,2086,92,5,20,7,no,no
261,6,5,2086,32,5,25,5,no,yes
261,7,1,2087,95,5,25,7,no,no
261,7,2,2087,64,3,20,7,yes,no
261,7,3,2087,53,5,30,9,no,yes
261,7,4,2087,9,7,30,5,yes,yes
261,7,5,2087,96,7,25,7,no,no
261,8,1,2088,63,7,30,5,yes,no
261,8,2,2088,83,5,20,5,no,no
261,8,3,2088,79,3,30,9,yes,no
261,8,4,2088,19,3,20,9,yes,yes
261,8,5,2088,80,5,30,9,yes,no
262,1,1,2089,90,7,30,5,no,no
262,1,2,2089,86,5,25,5,no,no
262,1,3,2089,66,7,20,7,yes,no
262,1,4,2089,21,7,20,9,yes,yes
262,1,5,2089,10,3,20,7,yes,yes
262,2,1,2090,93,7,20,7,no,no
262,2,2,2090,79,3,30,9,yes,no
262,2,3,2090,96,7,25,7,no,no
262,2,4,2090,75,7,20,9,yes,no
262,2,5,2090,53,5,30,9,no,yes
262,3,1,2091,45,7,30,7,no,yes
262,3,2,2091,21,7,20,9,yes,yes
262,3,3,2091,17,5,30,7,yes,yes
262,3,4,2091,41,5,25,7,no,yes
262,3,5,2091,64,3,20,7,yes,no
262,4,1,2092,100,3,20,9,no,no
262,4,2,2092,108,7,30,9,no,no
262,4,3,2092,24,7,25,9,yes,yes
262,4,4,2092,3,7,20,5,yes,yes
262,4,5,2092,15,7,25,7,yes,yes
262,5,1,2093,71,5,30,7,yes,no
262,5,2,2093,7,3,30,5,yes,yes
262,5,3,2093,21,7,20,9,yes,yes
262,5,4,2093,32,5,25,5,no,yes
262,5,5,2093,60,7,25,5,yes,no
262,6,1,2094,18,7,30,7,yes,yes
262,6,2,2094,27,7,30,9,yes,yes
262,6,3,2094,22,3,25,9,yes,yes
262,6,4,2094,31,3,25,5,no,yes
262,6,5,2094,55,3,20,5,yes,no
262,7,1,2095,33,7,25,5,no,yes
262,7,2,2095,84,7,20,5,no,no
262,7,3,2095,103,3,25,9,no,no
262,7,4,2095,22,3,25,9,yes,yes
262,7,5,2095,95,5,25,7,no,no
262,8,1,2096,71,5,30,7,yes,no
262,8,2,2096,55,3,20,5,yes,no
262,8,3,2096,76,3,25,9,yes,no
262,8,4,2096,6,7,25,5,yes,yes
262,8,5,2096,73,3,20,9,yes,no
263,1,1,2097,7,3,30,5,yes,yes
263,1,2,2097,61,3,30,5,yes,no
263,1,3,2097,51,7,25,9,no,yes
263,1,4,2097,43,3,30,7,no,yes
263,1,5,2097,45,7,30,7,no,yes
263,2,1,2098,10,3,20,7,yes,yes
263,2,2,2098,41,5,25,7,no,yes
263,2,3,2098,60,7,25,5,yes,no
263,2,4,2098,52,3,30,9,no,yes
263,2,5,2098,16,3,30,7,yes,yes
263,3,1,2099,46,3,20,9,no,yes
263,3,2,2099,90,7,30,5,no,no
263,3,3,2099,75,7,20,9,yes,no
263,3,4,2099,5,5,25,5,yes,yes
263,3,5,2099,68,5,25,7,yes,no
263,4,1,2100,50,5,25,9,no,yes
263,4,2,2100,40,3,25,7,no,yes
263,4,3,2100,19,3,20,9,yes,yes
263,4,4,2100,72,7,30,7,yes,no
263,4,5,2100,55,3,20,5,yes,no
263,5,1,2101,31,3,25,5,no,yes
263,5,2,2101,80,5,30,9,yes,no
263,5,3,2101,15,7,25,7,yes,yes
263,5,4,2101,18,7,30,7,yes,yes
263,5,5,2101,79,3,30,9,yes,no
263,6,1,2102,9,7,30,5,yes,yes
263,6,2,2102,57,7,20,5,yes,no
263,6,3,2102,87,7,25,5,no,no
263,6,4,2102,90,7,30,5,no,no
263,6,5,2102,24,7,25,9,yes,yes
263,7,1,2103,62,5,30,5,yes,no
263,7,2,2103,78,7,25,9,yes,no
263,7,3,2103,85,3,25,5,no,no
263,7,4,2103,58,3,25,5,yes,no
263,7,5,2103,45,7,30,7,no,yes
263,8,1,2104,68,5,25,7,yes,no
263,8,2,2104,27,7,30,9,yes,yes
263,8,3,2104,22,3,25,9,yes,yes
263,8,4,2104,2,5,20,5,yes,yes
263,8,5,2104,16,3,30,7,yes,yes
264,1,1,2105,86,5,25,5,no,no
264,1,2,2105,104,5,25,9,no,no
264,1,3,2105,17,5,30,7,yes,yes
264,1,4,2105,21,7,20,9,yes,yes
264,1,5,2105,62,5,30,5,yes,no
264,2,1,2106,57,7,20,5,yes,no
264,2,2,2106,97,3,30,7,no,no
264,2,3,2106,66,7,20,7,yes,no
264,2,4,2106,108,7,30,9,no,no
264,2,5,2106,94,3,25,7,no,no
264,3,1,2107,23,5,25,9,yes,yes
264,3,2,2107,87,7,25,5,no,no
264,3,3,2107,58,3,25,5,yes,no
264,3,4,2107,80,5,30,9,yes,no
264,3,5,2107,22,3,25,9,yes,yes
264,4,1,2108,64,3,20,7,yes,no
264,4,2,2108,46,3,20,9,no,yes
264,4,3,2108,54,7,30,9,no,yes
264,4,4,2108,93,7,20,7,no,no
264,4,5,2108,108,7,30,9,no,no
264,5,1,2109,78,7,25,9,yes,no
264,5,2,2109,19,3,20,9,yes,yes
264,5,3,2109,77,5,25,9,yes,no
264,5,4,2109,94,3,25,7,no,no
264,5,5,2109,66,7,20,7,yes,no
264,6,1,2110,105,7,25,9,no,no
264,6,2,2110,29,5,20,5,no,yes
264,6,3,2110,86,5,25,5,no,no
264,6,4,2110,18,7,30,7,yes,yes
264,6,5,2110,28,3,20,5,no,yes
264,7,1,2111,38,5,20,7,no,yes
264,7,2,2111,93,7,20,7,no,no
264,7,3,2111,98,5,30,7,no,no
264,7,4,2111,81,7,30,9,yes,no
264,7,5,2111,23,5,25,9,yes,yes
264,8,1,2112,84,7,20,5,no,no
264,8,2,2112,78,7,25,9,yes,no
264,8,3,2112,75,7,20,9,yes,no
264,8,4,2112,62,5,30,5,yes,no
264,8,5,2112,60,7,25,5,yes,no
265,1,1,2113,58,3,25,5,yes,no
265,1,2,2113,84,7,20,5,no,no
265,1,3,2113,69,7,25,7,yes,no
265,1,4,2113,40,3,25,7,no,yes
265,1,5,2113,82,3,20,5,no,no
265,2,1,2114,104,5,25,9,no,no
265,2,2,2114,57,7,20,5,yes,no
265,2,3,2114,9,7,30,5,yes,yes
265,2,4,2114,17,5,30,7,yes,yes
265,2,5,2114,65,5,20,7,yes,no
265,3,1,2115,38,5,20,7,no,yes
265,3,2,2115,88,3,30,5,no,no
265,3,3,2115,77,5,25,9,yes,no
265,3,4,2115,106,3,30,9,no,no
265,3,5,2115,64,3,20,7,yes,no
265,4,1,2116,61,3,30,5,yes,no
265,4,2,2116,26,5,30,9,yes,yes
265,4,3,2116,74,5,20,9,yes,no
265,4,4,2116,97,3,30,7,no,no
265,4,5,2116,62,5,30,5,yes,no
265,5,1,2117,101,5,20,9,no,no
265,5,2,2117,22,3,25,9,yes,yes
265,5,3,2117,66,7,20,7,yes,no
265,5,4,2117,63,7,30,5,yes,no
265,5,5,2117,8,5,30,5,yes,yes
265,6,1,2118,92,5,20,7,no,no
265,6,2,2118,73,3,20,9,yes,no
265,6,3,2118,62,5,30,5,yes,no
265,6,4,2118,28,3,20,5,no,yes
265,6,5,2118,78,7,25,9,yes,no
265,7,1,2119,97,3,30,7,no,no
265,7,2,2119,57,7,20,5,yes,no
265,7,3,2119,42,7,25,7,no,yes
265,7,4,2119,44,5,30,7,no,yes
265,7,5,2119,73,3,20,9,yes,no
265,8,1,2120,99,7,30,7,no,no
265,8,2,2120,94,3,25,7,no,no
265,8,3,2120,44,5,30,7,no,yes
265,8,4,2120,63,7,30,5,yes,no
265,8,5,2120,107,5,30,9,no,no
266,1,1,2121,59,5,25,5,yes,no
266,1,2,2121,57,7,20,5,yes,no
266,1,3,2121,100,3,20,9,no,no
266,1,4,2121,60,7,25,5,yes,no
266,1,5,2121,3,7,20,5,yes,yes
266,2,1,2122,92,5,20,7,no,no
266,2,2,2122,84,7,20,5,no,no
266,2,3,2122,79,3,30,9,yes,no
266,2,4,2122,81,7,30,9,yes,no
266,2,5,2122,71,5,30,7,yes,no
266,3,1,2123,21,7,20,9,yes,yes
266,3,2,2123,69,7,25,7,yes,no
266,3,3,2123,61,3,30,5,yes,no
266,3,4,2123,73,3,20,9,yes,no
266,3,5,2123,66,7,20,7,yes,no
266,4,1,2124,10,3,20,7,yes,yes
266,4,2,2124,79,3,30,9,yes,no
266,4,3,2124,41,5,25,7,no,yes
266,4,4,2124,76,3,25,9,yes,no
266,4,5,2124,27,7,30,9,yes,yes
266,5,1,2125,41,5,25,7,no,yes
266,5,2,2125,48,7,20,9,no,yes
266,5,3,2125,71,5,30,7,yes,no
266,5,4,2125,33,7,25,5,no,yes
266,5,5,2125,76,3,25,9,yes,no
266,6,1,2126,19,3,20,9,yes,yes
266,6,2,2126,94,3,25,7,no,no
266,6,3,2126,74,5,20,9,yes,no
266,6,4,2126,2,5,20,5,yes,yes
266,6,5,2126,93,7,20,7,no,no
266,7,1,2127,29,5,20,5,no,yes
266,7,2,2127,77,5,25,9,yes,no
266,7,3,2127,100,3,20,9,no,no
266,7,4,2127,41,5,25,7,no,yes
266,7,5,2127,88,3,30,5,no,no
266,8,1,2128,57,7,20,5,yes,no
266,8,2,2128,72,7,30,7,yes,no
266,8,3,2128,79,3,30,9,yes,no
266,8,4,2128,2,5,20,5,yes,yes
266,8,5,2128,35,5,30,5,no,yes
267,1,1,2129,95,5,25,7,no,no
267,1,2,2129,57,7,20,5,yes,no
267,1,3,2129,10,3,20,7,yes,yes
267,1,4,2129,9,7,30,5,yes,yes
267,1,5,2129,107,5,30,9,no,no
267,2,1,2130,97,3,30,7,no,no
267,2,2,2130,4,3,25,5,yes,yes
267,2,3,2130,69,7,25,7,yes,no
267,2,4,2130,44,5,30,7,no,yes
267,2,5,2130,78,7,25,9,yes,no
267,3,1,2131,14,5,25,7,yes,yes
267,3,2,2131,55,3,20,5,yes,no
267,3,3,2131,75,7,20,9,yes,no
267,3,4,2131,87,7,25,5,no,no
267,3,5,2131,80,5,30,9,yes,no
267,4,1,2132,17,5,30,7,yes,yes
267,4,2,2132,107,5,30,9,no,no
267,4,3,2132,96,7,25,7,no,no
267,4,4,2132,104,5,25,9,no,no
267,4,5,2132,8,5,30,5,yes,yes
267,5,1,2133,35,5,30,5,no,yes
267,5,2,2133,70,3,30,7,yes,no
267,5,3,2133,7,3,30,5,yes,yes
267,5,4,2133,20,5,20,9,yes,yes
267,5,5,2133,48,7,20,9,no,yes
267,6,1,2134,80,5,30,9,yes,no
267,6,2,2134,27,7,30,9,yes,yes
267,6,3,2134,104,5,25,9,no,no
267,6,4,2134,107,5,30,9,no,no
267,6,5,2134,102,7,20,9,no,no
267,7,1,2135,10,3,20,7,yes,yes
267,7,2,2135,102,7,20,9,no,no
267,7,3,2135,77,5,25,9,yes,no
267,7,4,2135,95,5,25,7,no,no
267,7,5,2135,27,7,30,9,yes,yes
267,8,1,2136,8,5,30,5,yes,yes
267,8,2,2136,99,7,30,7,no,no
267,8,3,2136,16,3,30,7,yes,yes
267,8,4,2136,1,3,20,5,yes,yes
267,8,5,2136,64,3,20,7,yes,no
268,1,1,2137,12,7,20,7,yes,yes
268,1,2,2137,51,7,25,9,no,yes
268,1,3,2137,11,5,20,7,yes,yes
268,1,4,2137,80,5,30,9,yes,no
268,1,5,2137,19,3,20,9,yes,yes
268,2,1,2138,107,5,30,9,no,no
268,2,2,2138,96,7,25,7,no,no
268,2,3,2138,37,3,20,7,no,yes
268,2,4,2138,43,3,30,7,no,yes
268,2,5,2138,108,7,30,9,no,no
268,3,1,2139,80,5,30,9,yes,no
268,3,2,2139,78,7,25,9,yes,no
268,3,3,2139,60,7,25,5,yes,no
268,3,4,2139,51,7,25,9,no,yes
268,3,5,2139,45,7,30,7,no,yes
268,4,1,2140,106,3,30,9,no,no
268,4,2,2140,5,5,25,5,yes,yes
268,4,3,2140,79,3,30,9,yes,no
268,4,4,2140,103,3,25,9,no,no
268,4,5,2140,92,5,20,7,no,no
268,5,1,2141,98,5,30,7,no,no
268,5,2,2141,87,7,25,5,no,no
268,5,3,2141,89,5,30,5,no,no
268,5,4,2141,28,3,20,5,no,yes
268,5,5,2141,93,7,20,7,no,no
268,6,1,2142,17,5,30,7,yes,yes
268,6,2,2142,15,7,25,7,yes,yes
268,6,3,2142,81,7,30,9,yes,no
268,6,4,2142,61,3,30,5,yes,no
268,6,5,2142,86,5,25,5,no,no
268,7,1,2143,88,3,30,5,no,no
268,7,2,2143,29,5,20,5,no,yes
268,7,3,2143,54,7,30,9,no,yes
268,7,4,2143,26,5,30,9,yes,yes
268,7,5,2143,97,3,30,7,no,no
268,8,1,2144,24,7,25,9,yes,yes
268,8,2,2144,33,7,25,5,no,yes
268,8,3,2144,71,5,30,7,yes,no
268,8,4,2144,21,7,20,9,yes,yes
268,8,5,2144,34,3,30,5,no,yes
269,1,1,2145,34,3,30,5,no,yes
269,1,2,2145,29,5,20,5,no,yes
269,1,3,2145,88,3,30,5,no,no
269,1,4,2145,95,5,25,7,no,no
269,1,5,2145,71,5,30,7,yes,no
269,2,1,2146,41,5,25,7,no,yes
269,2,2,2146,28,3,20,5,no,yes
269,2,3,2146,79,3,30,9,yes,no
269,2,4,2146,104,5,25,9,no,no
269,2,5,2146,99,7,30,7,no,no
269,3,1,2147,32,5,25,5,no,yes
269,3,2,2147,81,7,30,9,yes,no
269,3,3,2147,90,7,30,5,no,no
269,3,4,2147,3,7,20,5,yes,yes
269,3,5,2147,22,3,25,9,yes,yes
269,4,1,2148,87,7,25,5,no,no
269,4,2,2148,61,3,30,5,yes,no
269,4,3,2148,15,7,25,7,yes,yes
269,4,4,2148,104,5,25,9,no,no
269,4,5,2148,2,5,20,5,yes,yes
269,5,1,2149,18,7,30,7,yes,yes
269,5,2,2149,76,3,25,9,yes,no
269,5,3,2149,53,5,30,9,no,yes
269,5,4,2149,38,5,20,7,no,yes
269,5,5,2149,40,3,25,7,no,yes
269,6,1,2150,55,3,20,5,yes,no
269,6,2,2150,52,3,30,9,no,yes
269,6,3,2150,100,3,20,9,no,no
269,6,4,2150,31,3,25,5,no,yes
269,6,5,2150,23,5,25,9,yes,yes
269,7,1,2151,73,3,20,9,yes,no
269,7,2,2151,102,7,20,9,no,no
269,7,3,2151,74,5,20,9,yes,no
269,7,4,2151,82,3,20,5,no,no
269,7,5,2151,96,7,25,7,no,no
269,8,1,2152,58,3,25,5,yes,no
269,8,2,2152,77,5,25,9,yes,no
269,8,3,2152,95,5,25,7,no,no
269,8,4,2152,98,5,30,7,no,no
269,8,5,2152,74,5,20,9,yes,no
270,1,1,2153,77,5,25,9,yes,no
270,1,2,2153,79,3,30,9,yes,no
270,1,3,2153,88,3,30,5,no,no
270,1,4,2153,74,5,20,9,yes,no
270,1,5,2153,100,3,20,9,no,no
270,2,1,2154,37,3,20,7,no,yes
270,2,2,2154,104,5,25,9,no,no
270,2,3,2154,32,5,25,5,no,yes
270,2,4,2154,7,3,30,5,yes,yes
270,2,5,2154,79,3,30,9,yes,no
270,3,1,2155,98,5,30,7,no,no
270,3,2,2155,59,5,25,5,yes,no
270,3,3,2155,18,7,30,7,yes,yes
270,3,4,2155,48,7,20,9,no,yes
